"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","Constitutional Conservative; Had a lemonade stand. I have, 3 degrees, & 2 cents & one mind. I am here to give my 2 cents. Can you see “What I See.”","https://pbs.twimg.com/profile_images/645239920529920000/rQF4bWvB_normal.jpg","scrambledegg","60354874","Eggoverlight","1902","0","1498387536032399361","Tue Jun 13 12:32:40 +0000 2023","Well does the cdc care to tell us the current dangers in general",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668597251235618817","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Well does the cdc care to tell us the current dangers in general","34"
"false","false","Stop BBB. Don't ask yourself what the gov can do for you, but what you can do to keep yourself from being screwed by the gov... RT's are endorsements.","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Pasquale Doriano","1188381911338672130","PasqualeDorian1","387","0","1498387536032399361","Sun Jun 18 13:06:19 +0000 2023","it's not named  Center for Depopulation Control for nothing..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670417660327211009","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov it's not named  Center for Depopulation Control for nothing..","23"
"false","false","愛自由愛自然","https://pbs.twimg.com/profile_images/1559024836160389121/f3ne5mFe_normal.jpg","annie","1279013800318926848","annie45207132","595","0","1498387536032399361","Wed Jun 14 10:59:25 +0000 2023","Liars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668936170427002881","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Liars","71"
"false","true","Love cats 🐈‍⬛🐈‍⬛ 🇪🇸 🇬🇧 no DM’s sex workers 🚫member FSU","https://pbs.twimg.com/profile_images/1662818998646366209/0dmN-AFT_normal.jpg","Ollie","1661675506096275457","ojmc42","690","0","1498387536032399361","Tue Jun 20 06:45:40 +0000 2023","Murderous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1671046641409769472","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Murderous","2"
"false","false","","https://pbs.twimg.com/profile_images/1954384347374526467/Xm1T80tY_normal.jpg","Dog","1627050493821476865","deSieteColores","297","0","1498387536032399361","Sun Jun 18 10:24:45 +0000 2023","LOL!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670376997804023808","und","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov LOL!","8"
"true","false","I don’t usually do the follow back thing. Part of the Covid vaxx control group. Watching the birth of the Post Enlightenment Age. MFer, I’m an American! #MAHA","https://pbs.twimg.com/profile_images/1681347859742965766/fLd9797i_normal.jpg","Bill Johnson","462787635","wrjohnson58","273","0","1498387536032399361","Fri Jun 16 18:09:05 +0000 2023","Monsters and maniacs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669769076518912005","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Monsters and maniacs","9"
"false","true","US Taxpayer wants FDA explanation for my $1.8 billion in taxpayer money which funded a non-MRNA approved worldwide, but not in US? Our $, THEIR choice?","https://pbs.twimg.com/profile_images/1491073742897881092/Ubp9fhKv_normal.jpg","Mom for Novavax","1475867329242316807","MomNovavax","1498","0","1498387536032399361","Mon Feb 28 20:01:34 +0000 2022","Then give women and all US citizens a CHOICE in the type of vaccine.  non MRNA, protein based.  Paid for with $1.8B US taxdollars.  Shipping worldwide.  @US_FDA Crickets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","208120290","161","168","U.S. FDA","US_FDA","1498387924605411333","en","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","active","@CDCgov Then give women and all US citizens a CHOICE in the type of vaccine.  non MRNA, protein based.  Paid for with $1.8B US taxdollars.  Shipping worldwide.  @US_FDA Crickets.",
"true","false","#TheGreatAwakening","https://pbs.twimg.com/profile_images/1902297137444220930/2XdjZsLc_normal.jpg","#TheGreatAwakening 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇺🇺🇸🌎","715497064843464704","The95408134","1206","0","1498387536032399361","Sun Jun 11 04:31:00 +0000 2023","Babies being born with myocarditis is not safe. It does not stop infection, replication nor transmission to others. It causes recipient risk of myocarditis.
More people in ICU who are jabbed than not disproportionately.
Not safe and not effective.
Prison awaits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667751259154305025","en","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Babies being born with myocarditis is not safe. It does not stop infection, replication nor transmission to others. It causes recipient risk of myocarditis.
More people in ICU who are jabbed than not disproportionately.
Not safe and not effective.
Prison awaits.","62"
"false","false","Pronouns: Proud/Friggin/American (on Wednesday I go by Build/The/Wall)","https://pbs.twimg.com/profile_images/1547035364606578688/rgYx7d5h_normal.jpg","Honey-James","1494685659927302145","GIVEMEFREEDOM16","28","0","1498387536032399361","Mon Feb 28 20:10:06 +0000 2022","What evidence? You all won’t release the data? The only evidence we have is the EU putting it on hold for pregnant women and 10,000+ miscarriages on VAERS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498390072038760450","en","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What evidence? You all won’t release the data? The only evidence we have is the EU putting it on hold for pregnant women and 10,000+ miscarriages on VAERS",
"false","false","1162– to date, born Temujin, was the founder and Great Khan (emperor) of the Mongol Empire, which became the largest contiguous empire in history.","https://pbs.twimg.com/profile_images/532048238900424704/1kSLfWZ5_normal.jpeg","Genghis Khan","823897202","Emperor_Khan","28","0","1498387536032399361","Mon Feb 28 20:16:42 +0000 2022","Nope
We are done
Nice Pfizer ad though",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498391732446285828","en","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nope
We are done
Nice Pfizer ad though",
"false","true","@artindira","https://pbs.twimg.com/profile_images/1032738245820534785/g1qQ0caM_normal.jpg","Indira mayisela","319765121","artindira","816","0","1498387536032399361","Sun Jun 11 06:48:54 +0000 2023","Children dying with seizures and clots and you're still wanting to kill more....wtf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667785963026743296","en","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Children dying with seizures and clots and you're still wanting to kill more....wtf","47"
"false","false","","https://pbs.twimg.com/profile_images/1520397924529848320/fwCgeMlc_normal.jpg","~•LaBezIvon•~","1520396955456872449","labezivon","785","0","1498387536032399361","Sun Jun 11 08:39:11 +0000 2023","https://t.co/FNm8F7iU1U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/labezivon/stat…","https://x.com/labezivon/status/1667813622276399105?t=pVYpzxZP4_ItTKxjr1wZSg&s=19","8","31","https://t.co/FNm8F7iU1U","146569971","0","7","CDC","CDCgov",,,,,,"1667813717420003329","qme","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov https://t.co/FNm8F7iU1U","51"
"false","false","Unlike other supp, Wellotonin combination of B-vitamins, calcium, magnesium, and Omega 3,6 , raises brain's serotonin relieves mental symptoms. https://t.co/jGpWG91jpG","https://pbs.twimg.com/profile_images/752583143715180545/4YrVJKGg_normal.jpg","Wellotonin","3566879182","Wellotonin","180","0","1498387536032399361","Wed Mar 02 18:08:58 +0000 2022","Bullship,  Tell that too all the women that miscarried, and now have menstrual issues, following the vaccine.  The CDC is a criminal enterprise, and no one should listen to a word that they are saying,  they are lying and they know it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1499084362003980291","en","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Bullship,  Tell that too all the women that miscarried, and now have menstrual issues, following the vaccine.  The CDC is a criminal enterprise, and no one should listen to a word that they are saying,  they are lying and they know it.",
"true","true","If you treat people differently because of the color of their skin you are a vile racist. Indigenous American.","https://pbs.twimg.com/profile_images/1647561341421355010/iwP6Uzn0_normal.jpg","Catherine","1692639260","CatherineInFL","2637","0","1498387536032399361","Sun Jun 11 13:46:51 +0000 2023","Virtually no risk to mom and a 0% risk to a newborn. CDC has decided science doesn't matter anymore huh. Let's inject mRNA into people for a virus with a 99.97% survival rate! I will never trust the CDC again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667891146033451009","en","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Virtually no risk to mom and a 0% risk to a newborn. CDC has decided science doesn't matter anymore huh. Let's inject mRNA into people for a virus with a 99.97% survival rate! I will never trust the CDC again.","71"
"false","false","","https://pbs.twimg.com/profile_images/1506987209613889551/pW5Jt9JJ_normal.jpg","hw","115778296","williamshalix","68","0","1498387536032399361","Tue Mar 01 13:19:07 +0000 2022","",,,,,,,"false","pic.x.com/xM6DLpwbLo","https://x.com/williamshalix/status/1498649031702196238/video/1",,"Available",,,,,,,,,,,,,,,,,"1498648962957459459","8","31","7_1498648962957459459","7_1498648962957459459","https://pbs.twimg.com/ext_tw_video_thumb/1498648962957459459/pu/img/hE4YA9DJAjybvqbZ.jpg",,,,,,,,,,,,,,,,,,,,,"1024","576","1024","fit","576","1024","fit","576","680","fit","383","150","crop","150","video","https://t.co/xM6DLpwbLo","9","16","85170",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/pl/4mbzXRvfn-Q4xF5m.m3u8?tag=12","632000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/320x568/JjdUWWup9wZUF2uE.mp4?tag=12","950000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/480x852/pGkzS1Zq0dMVdqVw.mp4?tag=12","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/576x1024/HhIkw_H-scSNah7g.mp4?tag=12",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498649031702196238","qme","3",,,"9","16","85170","1498648962957459459","https://pbs.twimg.com/ext_tw_video_thumb/1498648962957459459/pu/img/hE4YA9DJAjybvqbZ.jpg","1024","576",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/pl/4mbzXRvfn-Q4xF5m.m3u8?tag=12","632000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/320x568/JjdUWWup9wZUF2uE.mp4?tag=12","950000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/480x852/pGkzS1Zq0dMVdqVw.mp4?tag=12","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1498648962957459459/pu/vid/576x1024/HhIkw_H-scSNah7g.mp4?tag=12",,,,,,,"0","0","0","active","@CDCgov https://t.co/xM6DLpwbLo",
"false","false","","https://pbs.twimg.com/profile_images/1506987209613889551/pW5Jt9JJ_normal.jpg","hw","115778296","williamshalix","68","0","1498387536032399361","Tue Mar 01 13:18:37 +0000 2022","",,,,,,,"false","pic.x.com/Lv8m7QnO0B","https://x.com/williamshalix/status/1498648906233696256/video/1",,"Available",,,,,,,,,,,,,,,,,"1498648862889848834","8","31","7_1498648862889848834","7_1498648862889848834","https://pbs.twimg.com/ext_tw_video_thumb/1498648862889848834/pu/img/ha7Eno7FQ0sp7ZpP.jpg",,,,,,,,,,,,,,,,,,,,,"1024","576","1024","fit","576","1024","fit","576","680","fit","383","150","crop","150","video","https://t.co/Lv8m7QnO0B","9","16","44960",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/pl/kdWQPZmlrExhe7nU.m3u8?tag=12","632000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/320x568/9bAkh-Y2u53UGLe3.mp4?tag=12","950000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/480x852/dtOuJJzLPMNparsB.mp4?tag=12","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/576x1024/AwabP8C5msy-hbo7.mp4?tag=12",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498648906233696256","qme","2",,,"9","16","44960","1498648862889848834","https://pbs.twimg.com/ext_tw_video_thumb/1498648862889848834/pu/img/ha7Eno7FQ0sp7ZpP.jpg","1024","576",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/pl/kdWQPZmlrExhe7nU.m3u8?tag=12","632000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/320x568/9bAkh-Y2u53UGLe3.mp4?tag=12","950000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/480x852/dtOuJJzLPMNparsB.mp4?tag=12","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1498648862889848834/pu/vid/576x1024/AwabP8C5msy-hbo7.mp4?tag=12",,,,,,,"0","0","0","active","@CDCgov https://t.co/Lv8m7QnO0B",
"true","false","SITE https://t.co/6vt4CXdeax 

NOSTR
#npub1acszhxxuqkjuceu3jfx05xerda9v
RUMBLE https://t.co/apTgwigdyc","https://pbs.twimg.com/profile_images/1830363308316135424/zmjDK1hE_normal.jpg","St_Diogenes","1399718410334871554","St_Diogenes","930","0","1498387536032399361","Sun Jun 11 17:55:31 +0000 2023","Tremors
Seizures 
Strokes 
Blood clots 
🫀Attack
Deafness 
Blindness 
Guillain-Barré 
Ramsay Hunt
Nerve damage 
Paralysis 
Bell's Palsy 
Tinnitus  
Myo/Pericarditis
Menstrual changes
Semen⬇️ 
Necrosis
Kidney Failure 
Anaphylaxis
Neurologic probs 
ADE
Death
https://t.co/8T8BJYJwnW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rumble.com/v22wbu0-to-emi…","https://rumble.com/v22wbu0-to-emily-noamnesty-for-crimes-against-humanity.html","264","287","https://t.co/8T8BJYJwnW","146569971","0","7","CDC","CDCgov",,,,,,"1667953723333836800","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Tremors
Seizures 
Strokes 
Blood clots 
🫀Attack
Deafness 
Blindness 
Guillain-Barré 
Ramsay Hunt
Nerve damage 
Paralysis 
Bell's Palsy 
Tinnitus  
Myo/Pericarditis
Menstrual changes
Semen⬇️ 
Necrosis
Kidney Failure 
Anaphylaxis
Neurologic probs 
ADE
Death
https://t.co/8T8BJYJwnW","35"
"true","false","Country farming family Native Cherokee Proud Mom of 2 daughters a LEO/Cherokee Nation Juvenile Justice Marshal and a RN ❤️LOVE MY COUNTRY 🇺🇸LOVE Trump2024❤2A","https://pbs.twimg.com/profile_images/1294708056333463552/NdDx-7-A_normal.jpg","County MAGA","989585350321426433","ShaBacksTheBlue","13985","0","1498387536032399361","Sun Jun 11 05:48:20 +0000 2023","So how many babies have you killed to date with this deadly covid vaccine? Too many are hid in VAERS with no age.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667770721907486720","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So how many babies have you killed to date with this deadly covid vaccine? Too many are hid in VAERS with no age.","23"
"false","false","Mother, Wife, Advocate for Humanity and Human Rights","https://pbs.twimg.com/profile_images/1626679467941810197/OTUJ7JiX_normal.jpg","Caro","1379604066","nursecaro13","1715","0","1498387536032399361","Sun Jun 11 12:53:49 +0000 2023","Hey #ControlledDeathCenter you outright lied about everything to push the depopulation agenda.","12","34","ControlledDeathCenter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667877797753225216","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Hey #ControlledDeathCenter you outright lied about everything to push the depopulation agenda.","27"
"false","false","","https://pbs.twimg.com/profile_images/1938347066662785027/_zMLyCkq_normal.jpg","Michele","1199213616","the_hamblins","723","0","1498387536032399361","Sun Jun 11 12:03:33 +0000 2023","Lies, lies, lies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667865148047114240","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lies, lies, lies.","36"
"false","false","Italian Journalist.
Proud Christian Italian living in Rome.","https://pbs.twimg.com/profile_images/1595518234094100481/rUPhvht0_normal.jpg","Mario Rossi","1417619325695971329","Mario62813886","495","0","1498387536032399361","Sun Jun 11 12:17:47 +0000 2023","You are mass mur,der,s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667868729776930817","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are mass mur,der,s","32"
"false","false","Cyclist, retired, and loving life!
Oh, and I'm an activist for conservative efforts and our Constitution, as written.","https://pbs.twimg.com/profile_images/1566419322574180355/-yEM_kAM_normal.jpg","RuralSuperDave (alpha male)","1564614272704987153","RuralSuperDave","526","0","1498387536032399361","Sun Jun 11 13:27:54 +0000 2023","You should be embarrassed by your recommendations.
#TYRANT","59","66","TYRANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667886376832978945","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You should be embarrassed by your recommendations.
#TYRANT","31"
"false","true","","https://pbs.twimg.com/profile_images/1921964709797924864/DOR38fEr_normal.jpg","Corndiggity","23712877","Corndiggity","317","0","1498387536032399361","Tue Mar 01 04:58:04 +0000 2022","Safe? See VAERS. 

Good grief. Shameful.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498522938802200577","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Safe? See VAERS. 

Good grief. Shameful.",
"false","true","America First 🇺🇸","https://pbs.twimg.com/profile_images/2012259669587206145/5Q_Jtco1_normal.jpg","Korey 🇺🇸","1387587567768555521","korey72758","8135","0","1498387536032399361","Mon Jun 12 03:32:04 +0000 2023","Correction:  The #COVIDVACCINE is NOT SAFE!  Quit lying and condemn the actions of Dr. #Fauci.

https://t.co/y5EmEoW3Uq","25","38","COVIDVACCINE","95","101","Fauci",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/MakisMD/status…","https://x.com/MakisMD/status/1667957147337134081?t=WDZ1pEpdFe9Jq1nR1T2ZOw&s=19","104","127","https://t.co/y5EmEoW3Uq","146569971","0","7","CDC","CDCgov",,,,,,"1668098817567145985","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Correction:  The #COVIDVACCINE is NOT SAFE!  Quit lying and condemn the actions of Dr. #Fauci.

https://t.co/y5EmEoW3Uq","14"
"false","false","LGBFJB!
Pronouns ~ (MA/GA)
No DMs please.

#DestroyTheWho
#PassTheSaveAmericaAct

I'm not allowed to follow anyone else because evidently, AI thinks I'm a bot.","https://pbs.twimg.com/profile_images/2010552867057225729/SsUg-VIY_normal.jpg","🇺🇸🐈~Purrzzzzzz~🐈🇺🇸","1496516202901954564","MichelleBehlen","3756","0","1498387536032399361","Sun Jun 11 13:32:47 +0000 2023","CRIMES AGAINST HUMANITY!! How do you people sleep at night?? Accountability is coming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667887603104772097","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov CRIMES AGAINST HUMANITY!! How do you people sleep at night?? Accountability is coming.","22"
